F_BUS,T_BUS,BR_R,BR_X,BR_B,RATE_A,RATE_B,RATE_C,TAP,SHIFT,BR_STATUS,ANGMIN,ANGMAX,PF,QF,PT,QT,MU_SF,MU_ST,MU_ANGMIN,MU_ANGMAX
37478,37285,0.002251,0.013802,0.00516,247.01,0,0,0,0,1,0,0,18.72,9.29,-18.71,-9.8,0,0,0,0
37287,37288,0.000267,0.001162,0,0,0,0,0,0,1,0,0,18.93,4.84,-18.93,-4.83,0,0,0,0
37287,37289,0.000269,0.00112,0,0,0,0,0,0,1,0,0,-18.93,-4.84,18.93,4.84,0,0,0,0
37290,37291,0.000207,0.001114,0,0,0,0,0,0,1,0,0,31.25,6,-31.25,-5.99,0,0,0,0
37293,37290,0.000495,0.003274,0.005,293.25,0,0,0,0,1,0,0,78.8,18.53,-78.77,-18.88,0,0,0,0
37290,37297,0.001145,0.006037,0.06346,243.86,0,0,0,0,1,0,0,18.5,4.68,-18.5,-11.56,0,0,0,0
37348,37290,0.00381,0.018276,0.01119,262.88,0,0,0,0,1,0,0,-28.98,-9.26,29.01,8.2,0,0,0,0
37293,37292,0.000244,0.014001,0,755.3,0,0,1.00625,0,1,0,0,-163.81,-47.39,163.88,51.16,0,0,0,0
37292,37294,0.000253,0.001183,0,0,0,0,0,0,1,0,0,36.45,5.35,-36.44,-5.34,0,0,0,0
37292,37521,0.000254,0.0044,0.60121,2434.78,0,0,0,0,1,0,0,-83.58,36.84,83.61,-101.86,0,0,0,0
37292,37529,0.000232,0.003682,0.28503,2153.84,0,0,0,0,1,0,0,-116.75,-45.3,116.78,14.62,0,0,0,0
37297,37293,0.003772,0.023923,0.01548,242.19,0,0,0,0,1,0,0,-15.41,-5.51,15.42,3.88,0,0,0,0
37295,37296,0.000277,0.001193,0,0,0,0,0,0,1,0,0,5.34,3.37,-5.34,-3.37,0,0,0,0
37332,37295,0.002154,0.014073,0.02745,227.37,0,0,0,0,1,0,0,-7.65,-0.68,7.65,-2.28,0,0,0,0
37295,37337,0.004228,0.031249,0.02209,253.19,0,0,0,0,1,0,0,-12.99,-1.09,13,-1.24,0,0,0,0
37297,37298,0.000259,0.001095,0,0,0,0,0,0,1,0,0,15.74,1.76,-15.74,-1.76,0,0,0,0
37299,37300,0.000202,0.001095,0,0,0,0,0,0,1,0,0,16.71,3.54,-16.7,-3.53,0,0,0,0
37299,37301,0.000247,0.001066,0,0,0,0,0,0,1,0,0,-16.71,-3.54,16.71,3.54,0,0,0,0
37299,37302,0.000278,0.001114,0,0,0,0,0,0,1,0,0,-0,0,0,0,0,0,0,0
37301,37509,0.000907,0.005915,0.05289,220.29,0,0,0,0,1,0,0,-11.97,-0.46,11.98,-5.28,0,0,0,0
37303,37304,0.000288,0.001136,0,0,0,0,0,0,1,0,0,7.6,2.4,-7.6,-2.4,0,0,0,0
37303,37305,0.00021,0.001144,0,0,0,0,0,0,1,0,0,-7.6,-2.4,7.6,2.4,0,0,0,0
37320,37305,0.001719,0.008411,0.00526,282.97,0,0,0,0,1,0,0,53.7,1.64,-53.65,-1.99,0,0,0,0
37305,37343,0.001487,0.009858,0.0115,278.76,0,0,0,0,1,0,0,46.05,-0.41,-46.02,-0.64,0,0,0,0
37307,37306,0.000253,0.016534,0,598.91,0,0,1,0,1,0,0,-55.31,10.2,55.32,-9.71,0,0,0,0
37306,37308,0.000213,0.001163,0,0,0,0,0,0,1,0,0,36.55,8.89,-36.55,-8.87,0,0,0,0
37306,37309,0.000251,0.001149,0,0,0,0,0,0,1,0,0,-91.87,-101.63,91.92,101.83,0,0,0,0
37337,37307,0.003834,0.02275,0.01428,258.36,0,0,0,0,1,0,0,-18.5,-0.24,18.51,-1.23,0,0,0,0
37464,37307,0.001716,0.010953,0.00615,265.81,0,0,0,0,1,0,0,-36.78,8.44,36.8,-8.96,0,0,0,0
37309,37521,0.00017,0.002951,0.3433,2262.53,0,0,0,0,1,0,0,-91.92,-101.83,91.94,65.04,0,0,0,0
37310,37313,0.000192,0.006559,0,237.95,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
37310,37314,0.000237,0.001175,0,0,0,0,0,0,1,0,0,11.98,5.97,-11.98,-5.97,0,0,0,0
37310,37315,0.000206,0.001011,0,0,0,0,0,0,1,0,0,-11.98,-5.97,11.98,5.98,0,0,0,0
37310,37316,0.000214,0.00105,0,0,0,0,0,0,1,0,0,-0,0,0,0,0,0,0,0
37310,37317,0.000241,0.001138,0,0,0,0,0,0,1,0,0,-0,0,0,0,0,0,0,0
37311,37313,0.001848,0.063046,0,118.98,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
37312,37313,0.001848,0.063046,0,118.98,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
37324,37315,0.003667,0.017724,0.01446,243.17,0,0,0,0,1,0,0,-9.5,-3.18,9.51,1.63,0,0,0,0
37315,37348,0.001343,0.008809,0.0059,256.97,0,0,0,0,1,0,0,-21.49,-7.61,21.5,7.01,0,0,0,0
37318,37319,0.000204,0.001044,0,0,0,0,0,0,1,0,0,-10.59,-3.92,10.59,3.93,0,0,0,0
37319,37329,0.002251,0.01562,0.04482,209.67,0,0,0,0,1,0,0,-5.28,0.28,5.28,-5.12,0,0,0,0
37341,37319,0.003287,0.017519,0.00864,260.45,0,0,0,0,1,0,0,-33.48,3.06,33.52,-3.81,0,0,0,0
37430,37319,0.003724,0.021036,0.01119,267.65,0,0,0,0,1,0,0,38.88,-0.51,-38.83,-0.4,0,0,0,0
37426,37320,0.001711,0.010131,0.00575,289.64,0,0,0,0,1,0,0,65.79,3.83,-65.72,-4.04,0,0,0,0
37321,37322,0.000299,0.001022,0,0,0,0,0,0,1,0,0,32.36,6.72,-32.36,-6.71,0,0,0,0
37321,37329,0.003252,0.018893,0.02156,256.44,0,0,0,0,1,0,0,-14.05,6.16,14.06,-8.44,0,0,0,0
37323,37324,0.000224,0.001037,0,0,0,0,0,0,1,0,0,-38.17,-4.52,38.17,4.54,0,0,0,0
37344,37324,0.001015,0.005058,0.0064,248.02,0,0,0,0,1,0,0,28.68,0.7,-28.67,-1.36,0,0,0,0
37325,37326,0.0002,0.001139,0,0,0,0,0,0,1,0,0,37.42,5.86,-37.42,-5.84,0,0,0,0
37325,37350,0.001918,0.011472,0.0141,194,0,0,0,0,1,0,0,-1.83,3.35,1.83,-4.88,0,0,0,0
37325,37509,0.001432,0.008019,0.01301,263.64,0,0,0,0,1,0,0,-35.59,-9.21,35.61,7.9,0,0,0,0
37327,37328,0.000271,0.001035,0,0,0,0,0,0,1,0,0,31.47,6.65,-31.46,-6.64,0,0,0,0
37329,37330,0.000279,0.001093,0,0,0,0,0,0,1,0,0,12.47,6.25,-12.47,-6.24,0,0,0,0
37329,37343,0.003055,0.019348,0.02051,268.64,0,0,0,0,1,0,0,-31.81,7.31,31.84,-9.33,0,0,0,0
37403,37331,0.00187,0.012131,0.01057,270.63,0,0,0,0,1,0,0,51.85,7.54,-51.8,-8.38,0,0,0,0
37331,37448,0.000594,0.003793,0.0092,240.14,0,0,0,0,1,0,0,20.63,-7.16,-20.63,6.18,0,0,0,0
37332,37333,0.000263,0.00115,0,0,0,0,0,0,1,0,0,7.65,0.68,-7.65,-0.68,0,0,0,0
37334,37335,0.000268,0.001058,0,0,0,0,0,0,1,0,0,29.52,7.25,-29.52,-7.24,0,0,0,0
37338,37334,0.000958,0.005586,0.00546,201.46,0,0,0,0,1,0,0,-5.32,-2.41,5.32,1.82,0,0,0,0
37336,37430,0.002928,0.018602,0.02694,258.07,0,0,0,0,1,0,0,27.41,-8.49,-27.39,5.71,0,0,0,0
37336,37464,0.001386,0.006002,0.02417,270.13,0,0,0,0,1,0,0,-43.58,2.75,43.6,-5.26,0,0,0,0
37338,37339,0.000892,0.004823,0.00214,255.91,0,0,0,0,1,0,0,-33.32,-12.55,33.33,12.37,0,0,0,0
37509,37338,0.001635,0.009671,0.01701,213.29,0,0,0,0,1,0,0,-15.87,2.84,15.88,-4.66,0,0,0,0
37339,37340,0.000276,0.001139,0,0,0,0,0,0,1,0,0,30.57,8.53,-30.57,-8.52,0,0,0,0
37341,37342,0.000244,0.001046,0,0,0,0,0,0,1,0,0,33.48,8.81,-33.48,-8.79,0,0,0,0
37344,37345,0.000274,0.001182,0,0,0,0,0,0,1,0,0,5.67,0.74,-5.67,-0.74,0,0,0,0
37448,37344,0.002092,0.013035,0.01642,258.58,0,0,0,0,1,0,0,38.95,0.52,-38.92,-2.12,0,0,0,0
37346,37347,0.000258,0.001126,0,0,0,0,0,0,1,0,0,7.49,2.25,-7.49,-2.25,0,0,0,0
37346,37348,0.0002,0.001108,0,0,0,0,0,0,1,0,0,-7.49,-2.25,7.49,2.25,0,0,0,0
37346,37349,0.000286,0.001134,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37350,37448,0.000709,0.004233,0.00973,234.62,0,0,0,0,1,0,0,-13.31,2.38,13.31,-3.43,0,0,0,0
37352,37351,0.000106,0.007616,0,1650.13,0,0,1,0,1,0,0,-590.16,-22.02,590.5,46.3,0,0,0,0
37351,37354,0.000102,0.008004,0,1470.55,0,0,1.03125,0,1,0,0,-187.96,-50.66,188,53.59,0,0,0,0
37351,37355,0.000122,0.009719,0,1466.45,0,0,1.0375,0,1,0,0,-187.95,-49.99,188,53.59,0,0,0,0
37351,37356,0.00017,0.01346,0,1102.91,0,0,1.03125,0,1,0,0,-48.86,-24.48,48.87,24.87,0,0,0,0
37351,37357,7.6e-05,0.005807,0,1339.82,0,0,1.03125,0,1,0,0,-97.72,-49.08,97.73,49.75,0,0,0,0
37351,37358,0.000158,0.013483,0,1337.38,0,0,1.03125,0,1,0,0,-97.72,-48.2,97.73,49.75,0,0,0,0
37351,37361,0.000226,0.001147,0,0,0,0,0,0,1,0,0,29.72,176.11,-29.65,-175.78,0,0,0,0
37351,37362,0.00024,0.001151,0,0,0,0,0,0,1,0,0,-0,0,0,0,0,0,0,0
37353,37352,0.000118,0.006533,0,1129.21,0,0,1,0,1,0,0,-576.92,-37.57,577.28,57.67,0,0,0,0
37352,37359,0.000336,0.020847,0,443.61,0,0,1,0,1,0,0,-48.86,-24.31,48.87,24.87,0,0,0,0
37352,37360,0.000292,0.001189,0,0,0,0,0,0,1,0,0,61.74,-11.35,-61.73,11.39,0,0,0,0
69570,37353,0.001545,0.010857,0.01546,297.73,0,0,0,0,1,0,0,-112.44,12.28,112.62,-12.68,0,0,0,0
37360,37368,8.2e-05,0.001354,0.16142,2204.5,0,0,0,0,1,0,0,61.73,-11.39,-61.72,-6.22,0,0,0,0
37361,37369,2.3e-05,0.000635,0.30002,4028.19,0,0,0,0,1,0,0,171.71,52.11,-171.71,-84.79,0,0,0,0
37361,37486,4.9e-05,0.001377,0.81503,4082.89,0,0,0,0,1,0,0,190.74,70.24,-190.72,-158.83,0,0,0,0
37361,69672,6.5e-05,0.001919,1.46065,4121.09,0,0,0,0,1,0,0,-332.81,53.42,332.88,-210.95,0,0,0,0
37364,37363,9e-05,0.006766,0,1627.29,0,0,1.0125,0,1,0,0,-561.41,-148.86,561.69,170.23,0,0,0,0
37363,37366,0.000118,0.008095,0,1203.13,0,0,1,0,1,0,0,-60,-30.21,60,30.54,0,0,0,0
37363,37367,0.000105,0.007849,0,1202.48,0,0,1,0,1,0,0,-60,-30.22,60,30.54,0,0,0,0
37363,37369,0.000224,0.001129,0,0,0,0,0,0,1,0,0,-441.7,-109.81,442.13,111.95,0,0,0,0
37363,37370,0.000203,0.001032,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37365,37364,0.000188,0.011853,0,962.19,0,0,1.0125,0,1,0,0,-358.59,-119.96,358.85,135.9,0,0,0,0
37364,37368,0.000235,0.001143,0,0,0,0,0,0,1,0,0,202.56,12.96,-202.47,-12.53,0,0,0,0
37365,37532,0.000108,0.000718,0.00049,310.36,0,0,0,0,1,0,0,139.14,80.74,-139.11,-80.62,0,0,0,0
37369,69798,4.3e-05,0.001174,0.64943,4097.73,0,0,0,0,1,0,0,-270.42,-27.17,270.45,-43.18,0,0,0,0
37374,37371,0.00016,0.000961,0.00076,253.6,0,0,0,0,1,0,0,28.03,4.31,-28.02,-4.39,0,0,0,0
37461,37371,0.001146,0.006926,0.02558,235.99,0,0,0,0,1,0,0,-12.56,-16.39,12.56,13.63,0,0,0,0
37373,37372,0.000144,0.011118,0,1498.8,0,0,1,0,1,0,0,-411.45,14.67,411.67,2.57,0,0,0,0
37372,37375,9.2e-05,0.007925,0,1244.34,0,0,1,0,1,0,0,-81.99,-41.13,82,41.74,0,0,0,0
37372,37390,2.6e-05,0.000723,0.45814,3866.1,0,0,0,0,1,0,0,-80.13,-39.34,80.13,-10.69,0,0,0,0
37372,37486,2.7e-05,0.000731,0.45234,4100.25,0,0,0,0,1,0,0,-249.55,-20.46,249.56,-28.56,0,0,0,0
37374,37373,0.000224,0.018202,0,751.31,0,0,1,0,1,0,0,-180.03,-13.31,180.1,18.77,0,0,0,0
37373,37376,0.000226,0.001138,0,0,0,0,0,0,1,0,0,231.35,-33.44,-231.24,34,0,0,0,0
37373,37377,0.000227,0.00104,0,0,0,0,0,0,1,0,0,-0,0,0,0,0,0,0,0
37376,37485,9.5e-05,0.001544,0.18004,2198.25,0,0,0,0,1,0,0,56.71,-23.9,-56.71,4.27,0,0,0,0
37378,37379,0.001004,0.027634,0,150.26,0,0,1,0,1,0,0,-46.98,5.79,47,-5.22,0,0,0,0
37378,37380,0.000295,0.001092,0,0,0,0,0,0,1,0,0,46.98,-5.79,-46.97,5.81,0,0,0,0
37440,37381,0.000146,0.000669,0.00048,272.83,0,0,0,0,1,0,0,70.68,-15.09,-70.67,15.07,0,0,0,0
37383,37382,0.000141,0.011382,0,1483,0,0,1,0,1,0,0,-366.83,11.19,367,2.84,0,0,0,0
37382,37387,0.000102,0.008119,0,1121.07,0,0,1,0,1,0,0,-50,-25.22,50,25.45,0,0,0,0
37382,37388,0.000141,0.011934,0,1115.35,0,0,1,0,1,0,0,-50,-25.11,50,25.45,0,0,0,0
37382,37390,0.00029,0.001092,0,0,0,0,0,0,1,0,0,-267.01,47.49,267.2,-46.75,0,0,0,0
37382,37391,0.000207,0.001191,0,0,0,0,0,0,1,0,0,-0,0,0,0,0,0,0,0
37383,37386,7.1e-05,0.004968,0,868.62,0,0,1,0,1,0,0,151.53,15.49,-151.52,-14.44,0,0,0,0
37383,37389,0.000288,0.001027,0,0,0,0,0,0,1,0,0,215.29,-26.68,-215.17,27.13,0,0,0,0
37384,37386,0.000184,0.012823,0,718.62,0,0,1,0,1,0,0,-151.48,-11.71,151.52,14.44,0,0,0,0
37384,37506,0.000127,0.000724,0.00042,295.68,0,0,0,0,1,0,0,96.73,9.31,-96.72,-9.3,0,0,0,0
37385,37386,0.00135,0.094185,0,150,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
37390,37400,5.1e-05,0.001472,0.61208,4081.2,0,0,0,0,1,0,0,-347.33,57.44,347.39,-122.54,0,0,0,0
37393,37392,0.000118,0.010709,0,1569.75,0,0,1.00625,0,1,0,0,-532.46,-29.93,532.77,58.16,0,0,0,0
37392,37395,9.7e-05,0.006292,0,1670.43,0,0,1,0,1,0,0,-386.86,51.75,387,-42.96,0,0,0,0
37392,37396,6.9e-05,0.005638,0,1669.9,0,0,1,0,1,0,0,-386.9,50.84,387,-42.96,0,0,0,0
37392,37397,0.000124,0.009131,0,1667.18,0,0,1,0,1,0,0,-386.83,55.76,387,-42.96,0,0,0,0
37392,37398,7.2e-05,0.006338,0,1665.66,0,0,1,0,1,0,0,-386.9,51.82,387,-42.96,0,0,0,0
37392,37399,0.000108,0.006914,0,964.44,0,0,1,0,1,0,0,-16,1.79,16,-1.78,0,0,0,0
37392,37400,0.000257,0.001169,0,0,0,0,0,0,1,0,0,1030.72,-270.12,-1028.04,282.29,0,0,0,0
37394,37393,0.000188,0.015058,0,790.71,0,0,1.00625,0,1,0,0,-205.1,-50.2,205.17,56.44,0,0,0,0
37421,37400,5.4e-05,0.001484,0.9327,4128.68,0,0,0,0,1,0,0,-681.52,-89.71,681.75,-5.58,0,0,0,0
37437,37400,0.000117,0.003509,2.01815,4140.58,0,0,0,0,1,0,0,1.11,-66.21,-1.1,-154.18,0,0,0,0
37402,37401,9.4e-05,0.008165,0,1480.4,0,0,1.00625,0,1,0,0,-357.52,2.88,357.63,6.8,0,0,0,0
37401,37404,0.000167,0.011536,0,1436.6,0,0,1,0,1,0,0,-174.4,-39.07,174.45,42.48,0,0,0,0
37401,37405,0.000131,0.009558,0,1435.81,0,0,1,0,1,0,0,-174.41,-39.65,174.45,42.48,0,0,0,0
37401,37406,0.000215,0.001133,0,0,0,0,0,0,1,0,0,-8.82,-120.78,8.85,120.93,0,0,0,0
37403,37402,0.000268,0.019046,0,696.53,0,0,1,0,1,0,0,-139.04,-10.64,139.09,14.05,0,0,0,0
37402,37407,0.000265,0.001061,0,0,0,0,0,0,1,0,0,218.43,-16.92,-218.31,17.39,0,0,0,0
37403,37448,0.003712,0.023302,0.01115,254.34,0,0,0,0,1,0,0,30.36,2.41,-30.33,-3.42,0,0,0,0
37406,37504,3.1e-05,0.000888,0.39923,3914.75,0,0,0,0,1,0,0,-8.85,-120.93,8.85,77.77,0,0,0,0
37407,37423,0.000138,0.002912,0.31402,2028.14,0,0,0,0,1,0,0,-2.21,-15.4,2.21,-18.87,0,0,0,0
37408,37409,0.000289,0.001181,0,0,0,0,0,0,1,0,0,164,-18.2,-163.93,18.5,0,0,0,0
37408,37410,0.000261,0.001099,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37411,37412,0.000242,0.001137,0,0,0,0,0,0,1,0,0,33.8,17.2,-33.8,-17.19,0,0,0,0
37414,37413,0.000131,0.011166,0,1456.88,0,0,1.00625,0,1,0,0,-324.8,-33.67,324.93,44.71,0,0,0,0
37413,37416,9.5e-05,0.00722,0,1466.29,0,0,1.03125,0,1,0,0,-187.97,4.45,188,-1.95,0,0,0,0
37413,37417,6.7e-05,0.005395,0,1466.1,0,0,1.03125,0,1,0,0,-187.98,3.81,188,-1.95,0,0,0,0
37413,37418,0.000107,0.009584,0,1146.07,0,0,1.03125,0,1,0,0,-53,2.21,53,-1.95,0,0,0,0
37413,37419,0.000139,0.011728,0,1140.5,0,0,1.03125,0,1,0,0,-53,2.27,53,-1.95,0,0,0,0
37413,37420,0.000129,0.00961,0,955.07,0,0,1.025,0,1,0,0,-16,1.8,16,-1.78,0,0,0,0
37413,37421,0.000227,0.00117,0,0,0,0,0,0,1,0,0,173.01,-59.26,-172.94,59.62,0,0,0,0
37413,37422,0.000277,0.001104,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37415,37414,0.000221,0.015515,0,708.67,0,0,1.00625,0,1,0,0,-135.42,-33.86,135.46,36.66,0,0,0,0
37414,37423,0.000264,0.001061,0,0,0,0,0,0,1,0,0,189.34,-2.99,-189.25,3.34,0,0,0,0
37504,37421,4.4e-05,0.001243,0.73876,4106.76,0,0,0,0,1,0,0,-377.66,-215.14,377.73,136.86,0,0,0,0
37421,37528,4.4e-05,0.001216,0.53707,4085.19,0,0,0,0,1,0,0,476.73,-106.77,-476.64,50.86,0,0,0,0
37425,37426,0.000237,0.001113,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37454,37426,9.7e-05,0.000567,0.00578,289.37,0,0,0,0,1,0,0,65.79,3.22,-65.79,-3.83,0,0,0,0
37428,37429,0.004491,0.109634,0,106.02,0,0,1,0,1,0,0,-11.49,-5.2,11.5,5.36,0,0,0,0
37428,37430,0.000214,0.001099,0,0,0,0,0,0,1,0,0,11.49,5.2,-11.49,-5.2,0,0,0,0
37428,37431,0.000273,0.001075,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37432,37433,0.006986,0.215033,0,61.1,0,0,1,0,1,0,0,-2,0.01,2,0,0,0,0,0
37432,37434,0.006075,0.172301,0,75.85,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
37432,37435,0.00967,0.327197,0,28.61,0,0,1,0,1,0,0,-1,0,1,0,0,0,0,0
37432,37436,0.000229,0.001064,0,0,0,0,0,0,1,0,0,3,-0.01,-3,0.01,0,0,0,0
37436,37442,0.000153,0.000846,0.00077,242.35,0,0,0,0,1,0,0,18.83,-21.75,-18.83,21.67,0,0,0,0
37438,37437,7.8e-05,0.006805,0,1671.29,0,0,1,0,1,0,0,-696.65,-21.3,696.99,51.69,0,0,0,0
37486,37437,4.8e-05,0.001296,0.66294,4094.13,0,0,0,0,1,0,0,-302.16,-62.38,302.2,-9.01,0,0,0,0
37437,41138,4.4e-05,0.001251,0.60772,4128.52,0,0,0,0,1,0,0,-485.74,-7.6,485.83,-56.17,0,0,0,0
37437,69741,5.3e-05,0.001491,0.80536,4149.56,0,0,0,0,1,0,0,-408.56,19.37,408.64,-105.08,0,0,0,0
37439,37438,0.00033,0.020303,0,567.62,0,0,1,0,1,0,0,64.78,-33.04,-64.76,34.04,0,0,0,0
37472,37438,0.00011,0.001871,0.18359,2393.94,0,0,0,0,1,0,0,-237.94,71.61,238,-90.52,0,0,0,0
37440,37439,0.000985,0.03954,0,213.55,0,0,1,0,1,0,0,-146.98,11.43,147.18,-3.46,0,0,0,0
37439,37441,0.000222,0.001115,0,0,0,0,0,0,1,0,0,-211.96,36.5,212.05,-36.02,0,0,0,0
37444,37443,0.004062,0.146289,0,104.62,0,0,1.0375,0,1,0,0,-36.15,-20.69,36.22,23.21,0,0,0,0
37443,37445,0.000283,0.001159,0,0,0,0,0,0,1,0,0,-36.22,-23.21,36.22,23.23,0,0,0,0
37447,37448,0.000221,0.001066,0,0,0,0,0,0,1,0,0,1.3,-0.14,-1.3,0.14,0,0,0,0
37447,37449,0.00026,0.00114,0,0,0,0,0,0,1,0,0,-0,0,0,0,0,0,0,0
37450,37451,0.005879,0.206865,0,84.79,0,0,1.01875,0,1,0,0,-2.02,0.25,2.02,-0.25,0,0,0,0
37450,37452,0.003455,0.107653,0,84.26,0,0,1.01875,0,1,0,0,-2.02,0.25,2.02,-0.25,0,0,0,0
37450,37453,0.006075,0.180168,0,63.01,0,0,1.01875,0,1,0,0,-2.02,0.25,2.02,-0.25,0,0,0,0
37450,37454,0.000223,0.00111,0,0,0,0,0,0,1,0,0,6.06,-0.76,-6.06,0.76,0,0,0,0
37450,37455,0.000226,0.001104,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37454,37517,0.00041,0.002495,0.0015,286.47,0,0,0,0,1,0,0,-59.73,-3.98,59.74,3.9,0,0,0,0
37456,37459,-0.000439,-0.014702,0,164.33,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
37456,37460,0.004486,0.152322,0,71.77,0,0,0.9875,0,1,0,0,-2,0.01,2,0,0,0,0,0
37456,37461,0.000258,0.001078,0,0,0,0,0,0,1,0,0,2,-0.01,-2,0.01,0,0,0,0
37456,37462,0.000202,0.001006,0,0,0,0,0,0,1,0,0,-0,0,0,0,0,0,0,0
37456,37463,0.000238,0.001139,0,0,0,0,0,0,1,0,0,0,0,-0,0,0,0,0,0
37457,37459,0.006253,0.209503,0,82.16,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
37458,37459,0.006253,0.209503,0,82.16,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
37464,37467,-0.000161,-0.005758,0,252.6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
37465,37467,0.002699,0.096321,0,126.3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
37466,37467,0.002699,0.096321,0,126.3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
37469,37468,0.000162,0.012439,0,864.85,0,0,1.00625,0,1,0,0,-286.28,-42.94,286.4,52.63,0,0,0,0
37468,37470,0.000233,0.018823,0,594.51,0,0,1.03125,0,1,0,0,-78.59,9.88,78.6,-8.72,0,0,0,0
37468,37472,0.000205,0.001043,0,0,0,0,0,0,1,0,0,-207.82,-62.51,207.91,62.96,0,0,0,0
37469,37471,0.008208,0.29009,0,48.28,0,0,1.0125,0,1,0,0,-1.8,0.21,1.8,-0.2,0,0,0,0
37473,37474,0.002562,0.094554,0,164.76,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
37473,37475,0.00024,0.001067,0,0,0,0,0,0,1,0,0,-0,0,0,0,0,0,0,0
37513,37475,0.000196,0.001067,0.0023,255.72,0,0,0,0,1,0,0,-25.56,-11.78,25.56,11.53,0,0,0,0
37524,37475,0.000557,0.00352,0.00189,255.86,0,0,0,0,1,0,0,25.56,11.35,-25.56,-11.53,0,0,0,0
37477,37476,0.000123,0.010192,0,1527.97,0,0,1.03125,0,1,0,0,-446.45,-260.02,446.77,286.42,0,0,0,0
37476,37481,0.0001,0.000562,0,2791.79,0,0,1.00625,0,1,0,0,-71.83,-36.25,71.84,36.28,0,0,0,0
37476,37484,0.0001,-0.000275,0,2789.13,0,0,1.00625,0,1,0,0,-71.83,-36.41,71.84,36.4,0,0,0,0
37476,37486,0.000248,0.001146,0,0,0,0,0,0,1,0,0,-243.1,-183.22,243.32,184.19,0,0,0,0
37478,37477,0.000178,0.013328,0,858.35,0,0,1.01875,0,1,0,0,-278.52,-148.92,278.69,161.53,0,0,0,0
37477,37485,0.000209,0.001182,0,0,0,0,0,0,1,0,0,203.68,94.5,-203.59,-93.96,0,0,0,0
37479,37481,0.00011,0.009476,0,1395.9,0,0,1,0,1,0,0,35.92,18.28,-35.92,-18.14,0,0,0,0
37480,37481,0.00011,0.009476,0,1395.9,0,0,1,0,1,0,0,35.92,18.28,-35.92,-18.14,0,0,0,0
37482,37484,0.0001,0.005585,0,1394.57,0,0,1,0,1,0,0,35.92,18.28,-35.92,-18.2,0,0,0,0
37483,37484,0.0001,0.005585,0,1394.57,0,0,1,0,1,0,0,35.92,18.28,-35.92,-18.2,0,0,0,0
37487,37488,0.002969,0.112715,0,126.56,0,0,1,0,1,0,0,-27.97,-13.26,28,14.25,0,0,0,0
37487,37489,0.000239,0.001125,0,0,0,0,0,0,1,0,0,27.97,13.26,-27.97,-13.25,0,0,0,0
37487,37490,0.000228,0.001082,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37487,37491,0.00025,0.001134,0,0,0,0,0,0,1,0,0,-0,0,0,0,0,0,0,0
37487,37492,0.000244,0.001114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37494,37493,5.7e-05,0.004348,0,1660.61,0,0,1.00625,0,1,0,0,-651.69,-10.66,651.92,27.81,0,0,0,0
37493,37496,0.000135,0.010958,0,1329.34,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
37493,37497,0.00012,0.009821,0,1324.98,0,0,1.03125,0,1,0,0,-94.49,-40.75,94.5,41.77,0,0,0,0
37493,37498,0.00015,0.010935,0,1324.79,0,0,1.03125,0,1,0,0,-94.48,-40.64,94.5,41.77,0,0,0,0
37493,37499,0.000118,0.008513,0,1324.51,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
37493,37500,0.0001,0.00776,0,1323.71,0,0,1.03125,0,1,0,0,-94.49,-40.96,94.5,41.77,0,0,0,0
37493,37501,0.000107,0.008829,0,1319.81,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
37493,37504,0.000244,0.001005,0,0,0,0,0,0,1,0,0,-368.46,-135.93,368.81,137.37,0,0,0,0
37495,37494,0.000113,0.007484,0,869.73,0,0,1,0,1,0,0,-292.67,-35.9,292.76,41.9,0,0,0,0
37494,37502,0.000299,0.001143,0,0,0,0,0,0,1,0,0,358.93,-31.24,-358.58,32.6,0,0,0,0
37494,37503,0.000244,0.001058,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
