BUS_I,BUS_TYPE,PD,QD,GS,BS,BUS_AREA,VM,VA,BASE_KV,ZONE,VMAX,VMIN,LAM_P,LAM_Q,MU_VMAX,MU_VMIN
41230,1,0,0,0,0,41,1.0453063,-91.275359,18,1,1.1,0.9,34.59,-0,0,0
41231,1,0,0,0,0,41,1.0453063,-91.275359,1,1,1.1,0.9,34.59,-0,0,0
41232,1,0,0,0,0,41,1.044549,-88.394452,500,1,1.1,0.9,34.46,0.02,0,0
41233,1,38.27,19.79,0,0,41,1.0453892,-88.62499,500,1,1.1,0.9,34.52,-0,0,0
41234,1,0,0,0,0,41,1.034621,-94.678285,161,1,1.1,0.9,34.98,0.05,0,0
41235,1,42.72,8.14,0,0,41,1.0344172,-94.704101,161,1,1.1,0.9,34.98,0.05,0,0
41236,1,0,0,0,0,41,1.0312556,-94.615123,161,1,1.1,0.9,35,0.09,0,0
41237,1,42.72,12.07,0,0,41,1.031022,-94.638064,161,1,1.1,0.9,35.01,0.09,0,0
41238,1,0,0,0,0,41,1.0296569,-94.563906,161,1,1.1,0.9,34.98,0.06,0,0
41239,1,0,0,0,0,41,1.0437301,-95.867246,100,1,1.1,0.9,35.02,0.04,0,0
41240,1,45.51,17.24,0,0,41,1.0293511,-94.587779,161,1,1.1,0.9,34.99,0.06,0,0
41241,1,23.39,3.44,0,0,41,1.0359036,-94.384835,161,1,1.1,0.9,34.93,0.06,0,0
41242,1,0,0,0,0,41,1.040172,-91.44182,161,1,1.1,0.9,34.77,0.05,0,0
41243,1,0,0,0,0,41,1.0372758,-92.604172,100,1,1.1,0.9,34.89,0.07,0,0
41244,1,0,0,0,0,41,1.040436,-91.413761,161,1,1.1,0.9,34.76,0.04,0,0
41245,1,0,0,0,0,41,1.040172,-91.44182,161,1,1.1,0.9,34.77,0.05,0,0
41246,1,16.76,9.62,0,0,41,1.040043,-91.45001,161,1,1.1,0.9,34.77,0.05,0,0
41247,1,0,0,0,0,41,1.0370472,-88.281444,500,1,1.1,0.9,34.49,0.06,0,0
41248,1,0,0,0,0,41,1.0372521,-91.493981,161,1,1.1,0.9,34.54,0.1,0,0
41249,1,0,0,0,0,41,1.0345799,-93.586544,100,1,1.1,0.9,34.57,0.15,0,0
41250,1,45.14,13.83,0,0,41,1.0367973,-88.305583,500,1,1.1,0.9,34.49,0.07,0,0
41251,1,0,0,0,0,41,1.038264,-88.007454,500,1,1.1,0.9,34.42,0.06,0,0
41252,1,36.57,9.83,0,64,41,1.0417769,-91.45976,161,1,1.1,0.9,34.82,-0.02,0,0
41253,1,0,0,0,-30,41,1.0426035,-87.494831,500,1,1.1,0.9,34.37,0.04,0,0
41254,1,0,0,0,0,41,1.0371796,-87.231386,161,1,1.1,0.9,34.37,0.04,0,0
41255,1,0,0,0,0,41,1.0360504,-87.176053,13.8,1,1.1,0.9,34.37,0.04,0,0
41256,1,0,0,0,0,41,1.0360504,-87.176053,1,1,1.1,0.9,34.37,0.04,0,0
41257,1,55.49,18.84,0,0,41,1.042298,-87.52336,500,1,1.1,0.9,34.38,0.04,0,0
41258,1,0,0,0,0,41,1.0434754,-87.489454,500,1,1.1,0.9,34.37,0.03,0,0
41259,1,0,0,0,0,41,1.0417415,-85.083033,161,1,1.1,0.9,33.97,0,0,0
41260,1,0,0,0,0,41,1.0419743,-85.055646,161,1,1.1,0.9,33.96,-0,0,0
41261,1,49.81,11.31,0,0,41,1.0414805,-85.111391,161,1,1.1,0.9,33.98,0,0,0
41262,1,29.41,7.73,0,0,41,1.034888,-94.118195,161,1,1.1,0.9,34.99,0.05,0,0
41263,1,0,0,0,0,41,1.0332735,-92.297256,161,1,1.1,0.9,34.91,0.05,0,0
41264,1,0,0,0,0,41,1.0474439,-94.414044,100,1,1.1,0.9,34.93,0.06,0,0
41265,1,44.1,6.91,0,0,41,1.033109,-92.321981,161,1,1.1,0.9,34.91,0.05,0,0
41266,1,0,0,0,-166,41,1.0387366,-88.817604,500,1,1.1,0.9,34.52,0.06,0,0
41267,1,0,0,0,0,41,1.0411386,-89.637084,230,1,1.1,0.9,34.54,0.05,0,0
41268,1,44.1,32.12,0,0,41,1.0363248,-92.254787,161,1,1.1,0.9,34.83,0.05,0,0
41269,1,0,0,0,0,41,1.0413022,-88.755269,500,1,1.1,0.9,34.5,0.03,0,0
41270,1,0,0,0,0,41,1.0379829,-90.617892,161,1,1.1,0.9,34.63,0.04,0,0
41271,1,0,0,0,0,41,1.0509578,-90.617892,100,1,1.1,0.9,34.63,0.04,0,0
41272,1,11.77,5.11,0,0,41,1.0378947,-90.624404,161,1,1.1,0.9,34.63,0.04,0,0
41273,1,0,0,0,0,41,1.0380659,-90.611513,161,1,1.1,0.9,34.63,0.03,0,0
41274,1,0,0,0,0,41,1.0379829,-90.617892,161,1,1.1,0.9,34.63,0.04,0,0
41275,1,15.07,3.14,0,0,41,1.0341482,-92.258681,161,1,1.1,0.9,34.9,0.05,0,0
41276,1,0,0,0,0,41,1.03421,-92.250577,161,1,1.1,0.9,34.89,0.05,0,0
41277,1,19.95,3.75,0,0,41,1.0360002,-87.318736,161,1,1.1,0.9,34.38,0.05,0,0
41278,1,0,0,0,0,41,1.0360952,-87.307284,161,1,1.1,0.9,34.38,0.05,0,0
41279,1,39.58,5.58,0,0,41,1.0329175,-94.186874,161,1,1.1,0.9,34.97,0.07,0,0
41280,1,0,0,0,0,41,1.0330813,-94.164534,161,1,1.1,0.9,34.97,0.07,0,0
41281,1,44.83,21.86,0,0,41,1.0338325,-94.580495,161,1,1.1,0.9,34.97,0.06,0,0
41282,1,44.83,7.75,0,0,41,1.0346266,-94.076609,161,1,1.1,0.9,34.86,0.07,0,0
41283,1,2.8,1.13,0,0,41,1.0347055,-87.870557,161,1,1.1,0.9,34.45,0.07,0,0
41284,1,19.49,11.22,0,0,41,1.0345311,-87.88153,161,1,1.1,0.9,34.45,0.07,0,0
41285,1,0,0,0,0,41,1.0288433,-91.282783,161,1,1.1,0.9,35.03,0.11,0,0
41286,1,0,0,0,0,41,1.0337138,-93.987801,100,1,1.1,0.9,35.08,0.09,0,0
41287,1,0,0,0,0,41,1.038993,-96.040744,13.8,1,1.1,0.9,35.12,0.07,0,0
41288,1,0,0,0,0,41,1.038993,-96.040744,1,1,1.1,0.9,35.12,0.07,0,0
41289,1,15.56,8.43,0,0,41,1.0287112,-91.291345,161,1,1.1,0.9,35.04,0.11,0,0
41290,1,0,0,0,0,41,1.0358143,-93.835844,161,1,1.1,0.9,34.96,0.04,0,0
41291,1,51.84,17.13,0,0,41,1.0354959,-93.86584,161,1,1.1,0.9,34.97,0.05,0,0
41292,1,0,0,0,0,41,1.0361495,-93.807108,161,1,1.1,0.9,34.95,0.04,0,0
41293,1,0,0,0,0,41,1.0348895,-92.258104,161,1,1.1,0.9,34.87,0.05,0,0
41294,1,11.77,3.46,0,0,41,1.034821,-92.264956,161,1,1.1,0.9,34.87,0.05,0,0
41295,1,0,0,0,0,41,1.0376585,-91.824954,161,1,1.1,0.9,34.89,0.03,0,0
41296,1,32.94,14.4,0,0,41,1.0374166,-91.842699,161,1,1.1,0.9,34.89,0.04,0,0
41297,1,39.74,7.88,0,0,41,1.0379302,-86.258274,161,1,1.1,0.9,34.19,0.03,0,0
41298,1,0,0,0,0,41,1.0380915,-86.237255,161,1,1.1,0.9,34.18,0.03,0,0
41299,1,0,0,0,110,41,1.0383785,-93.733037,161,1,1.1,0.9,34.94,0.02,0,0
41300,1,26.16,10.31,0,0,41,1.0382035,-93.745517,161,1,1.1,0.9,34.95,0.02,0,0
41301,1,0,0,0,0,41,1.0370631,-92.104308,161,1,1.1,0.9,34.81,0.05,0,0
41302,1,39.2,9.91,0,0,41,1.0368863,-92.124706,161,1,1.1,0.9,34.82,0.05,0,0
41303,1,0,0,0,0,41,1.0337903,-92.337716,161,1,1.1,0.9,34.92,0.05,0,0
41304,1,25.87,10.72,0,0,41,1.0359311,-94.376355,100,1,1.1,0.9,35.14,0.02,0,0
41305,1,0,0,0,0,41,1.0362973,-94.635061,18,1,1.1,0.9,35.17,0.01,0,0
41306,1,0,0,0,0,41,1.0362973,-94.635061,1,1,1.1,0.9,35.17,0.01,0,0
41307,1,0,0,0,0,41,1.033852,-92.316897,161,1,1.1,0.9,34.91,0.05,0,0
41308,1,0,0,0,0,41,1.0361836,-92.27936,161,1,1.1,0.9,34.84,0.05,0,0
41309,1,41.69,11.7,0,0,41,1.0359309,-92.303625,161,1,1.1,0.9,34.85,0.05,0,0
41310,1,37.95,15.23,0,0,41,1.0355523,-92.241455,161,1,1.1,0.9,34.85,0.05,0,0
41311,1,15.7,4.27,0,0,41,1.0361406,-92.81991,161,1,1.1,0.9,34.77,0.08,0,0
41312,1,0,0,0,0,41,1.0315763,-94.25776,161,1,1.1,0.9,34.95,0.09,0,0
41313,1,72.9,24.83,0,0,41,1.0311251,-94.294245,161,1,1.1,0.9,34.97,0.09,0,0
41314,1,0,0,0,0,41,1.0320385,-94.219816,161,1,1.1,0.9,34.94,0.08,0,0
41315,1,0,0,0,0,41,1.0315763,-94.25776,161,1,1.1,0.9,34.95,0.09,0,0
41316,1,0,0,0,0,41,1.0391779,-91.717404,500,1,1.1,0.9,34.86,0.03,0,0
41317,1,0,0,0,0,41,1.0349607,-93.96575,161,1,1.1,0.9,34.87,0.07,0,0
41318,1,72.9,19.55,0,0,41,1.0388409,-91.755512,500,1,1.1,0.9,34.87,0.03,0,0
41319,1,0,0,0,0,41,1.0416543,-91.346122,500,1,1.1,0.9,34.76,0.01,0,0
41320,1,0,0,0,0,41,1.0350323,-94.208392,161,1,1.1,0.9,34.91,0.07,0,0
41321,1,46.69,12.2,0,0,41,1.0347984,-94.233787,161,1,1.1,0.9,34.91,0.07,0,0
41322,1,34.69,8.49,0,0,41,1.0339558,-94.266575,161,1,1.1,0.9,34.93,0.07,0,0
41323,1,34.69,11.74,0,59,41,1.0364302,-95.079883,161,1,1.1,0.9,35.08,0.03,0,0
41324,1,44.59,19.61,0,0,41,1.0344539,-94.175466,161,1,1.1,0.9,34.9,0.08,0,0
41325,1,44.59,7.94,0,0,41,1.0322944,-95.47393,161,1,1.1,0.9,35.16,0.07,0,0
41326,1,0,0,0,0,41,1.0324858,-95.449493,161,1,1.1,0.9,35.15,0.07,0,0
41327,1,19.96,7.42,0,0,41,1.0341649,-94.445011,161,1,1.1,0.9,35.03,0.06,0,0
41328,1,0,0,0,0,41,1.0376099,-93.640363,161,1,1.1,0.9,34.93,0.03,0,0
41329,1,23.22,8.34,0,0,41,1.0374691,-93.653075,161,1,1.1,0.9,34.93,0.03,0,0
41330,1,0,0,0,0,41,1.0352158,-94.430271,161,1,1.1,0.9,34.92,0.06,0,0
41331,1,48.82,8.91,0,0,41,1.0350035,-94.456587,161,1,1.1,0.9,34.93,0.06,0,0
41332,1,0,0,0,0,41,1.0354135,-94.401899,161,1,1.1,0.9,34.91,0.06,0,0
41333,1,0,0,0,0,41,1.0352158,-94.430271,161,1,1.1,0.9,34.92,0.06,0,0
41334,1,0,0,0,0,41,1.0339879,-95.505311,161,1,1.1,0.9,35.14,0.06,0,0
41335,1,0,0,0,0,41,1.0473719,-96.19231,100,1,1.1,0.9,35.07,0.02,0,0
41336,1,21.37,8.28,0,0,41,1.0338435,-95.516551,161,1,1.1,0.9,35.14,0.06,0,0
41337,1,47.74,16.14,0,0,41,1.0372099,-93.756953,161,1,1.1,0.9,34.95,0.03,0,0
41338,1,28.89,13.32,0,0,41,1.0346091,-94.58725,161,1,1.1,0.9,35.02,0.06,0,0
41339,1,0,0,0,0,41,1.033764,-95.025362,161,1,1.1,0.9,35.06,0.04,0,0
41340,1,46.95,20.5,0,0,41,1.0334019,-95.051625,161,1,1.1,0.9,35.07,0.04,0,0
41341,1,0,0,0,0,41,1.0339495,-93.694057,161,1,1.1,0.9,34.8,0.08,0,0
41342,1,46.95,7.9,0,0,41,1.0337472,-93.71929,161,1,1.1,0.9,34.81,0.08,0,0
41343,1,0,0,0,0,41,1.0350188,-93.081278,161,1,1.1,0.9,34.82,0.09,0,0
41344,1,0,0,0,0,41,1.0417081,-93.566739,100,1,1.1,0.9,34.78,0.12,0,0
41345,1,0,0,0,0,41,1.0530782,-94.366015,13.8,1,1.1,0.9,34.7,0.19,0,0
41346,1,0,0,0,0,41,1.0530782,-94.366015,1,1,1.1,0.9,34.7,0.19,0,0
41347,1,32.54,7.63,0,0,41,1.0348653,-93.097675,161,1,1.1,0.9,34.83,0.09,0,0
41348,1,0,0,0,-5.5,41,1.0384008,-89.801588,500,1,1.1,0.9,34.66,0.05,0,0
41349,1,0,0,0,0,41,1.0341368,-93.599834,161,1,1.1,0.9,34.78,0.08,0,0
41350,1,0,0,0,0,41,1.0347556,-97.83057,13.8,1,1.1,0.9,34.92,0.1,0,0
41351,1,0,0,0,0,41,1.0347556,-97.83057,1,1,1.1,0.9,34.92,0.1,0,0
41352,1,0,0,0,0,41,1.0403248,-89.475953,500,1,1.1,0.9,34.57,0.04,0,0
41353,1,42.35,9.17,0,0,41,1.0382115,-89.824644,500,1,1.1,0.9,34.67,0.05,0,0
41354,1,0,0,0,0,41,1.0393983,-87.871287,500,1,1.1,0.9,34.44,0.05,0,0
41355,1,56.32,2.73,0,0,41,1.0400131,-88.516626,161,1,1.1,0.9,34.43,0.05,0,0
41356,1,0,0,0,0,41,1.0396354,-87.812179,500,1,1.1,0.9,34.42,0.05,0,0
41357,1,12.72,2.3,0,0,41,1.0412495,-89.98418,161,1,1.1,0.9,34.57,0.02,0,0
41358,1,10.44,0.61,0,0,41,1.041207,-87.47097,161,1,1.1,0.9,34.34,0.02,0,0
41359,1,0,0,0,0,41,1.039101,-87.290033,161,1,1.1,0.9,34.42,0.04,0,0
41360,1,5.48,0.8,0,0,41,1.0390801,-87.292851,161,1,1.1,0.9,34.42,0.04,0,0
41361,1,26.79,6.73,0,0,41,1.0391284,-87.845711,161,1,1.1,0.9,34.46,0.04,0,0
41362,1,0,0,0,0,41,1.0366714,-92.202155,161,1,1.1,0.9,34.68,0.08,0,0
41363,1,19.67,5.93,0,0,41,1.0365621,-92.213335,161,1,1.1,0.9,34.68,0.08,0,0
41364,1,9.51,2.86,0,0,41,1.0395217,-87.488287,161,1,1.1,0.9,34.41,0.04,0,0
41365,1,0,0,0,0,41,1.0395792,-87.483079,161,1,1.1,0.9,34.41,0.04,0,0
41366,1,26.62,11.98,0,0,41,1.0389845,-91.024647,161,1,1.1,0.9,34.74,0.02,0,0
41367,1,0,0,0,0,41,1.0444316,-87.143211,161,1,1.1,0.9,34.31,-0,0,0
41368,1,30.45,4.99,0,0,41,1.0443118,-87.161501,161,1,1.1,0.9,34.31,-0,0,0
41369,1,10.98,3.38,0,0,41,1.0406859,-87.498182,161,1,1.1,0.9,34.41,0.04,0,0
41370,1,0.05,0.01,0,0,41,1.0395179,-86.964674,161,1,1.1,0.9,34.32,0.03,0,0
41371,1,7.37,1.55,0,0,41,1.0394841,-86.968952,161,1,1.1,0.9,34.32,0.03,0,0
41372,1,0,0,0,0,41,1.0395553,-86.960668,161,1,1.1,0.9,34.32,0.03,0,0
41373,1,27.39,18.37,0,0,41,1.038109,-88.551107,161,1,1.1,0.9,34.42,0.06,0,0
41374,1,0,0,0,0,41,1.0403901,-85.622166,161,1,1.1,0.9,34.08,0.01,0,0
41375,1,9.6,2.98,0,0,41,1.0403343,-85.627125,161,1,1.1,0.9,34.08,0.01,0,0
41376,1,20.6,3.04,0,0,41,1.0392586,-86.48594,161,1,1.1,0.9,34.25,0.02,0,0
41377,1,0,0,0,0,41,1.0380356,-88.054906,161,1,1.1,0.9,34.52,0.04,0,0
41378,1,55.68,12.32,0,0,41,1.0377869,-88.088216,161,1,1.1,0.9,34.53,0.04,0,0
41379,1,0,0,0,0,41,1.0471294,-85.298987,765,1,1.1,0.9,34.31,-0.01,0,0
41380,1,0,0,0,0,41,1.0444384,-85.777133,500,1,1.1,0.9,34.28,0.01,0,0
41381,1,0,0,0,0,41,1.0456985,-87.005927,161,1,1.1,0.9,34.29,-0.01,0,0
41382,1,0,0,0,0,41,1.0424973,-86.13193,13.8,1,1.1,0.9,34.25,0.02,0,0
41383,1,0,0,0,0,41,1.0424973,-86.13193,1,1,1.1,0.9,34.25,0.02,0,0
41384,1,55.68,10.77,0,0,41,1.0445049,-85.759096,500,1,1.1,0.9,34.27,0.02,0,0
41385,1,0,0,0,0,41,1.0478955,-85.225748,765,1,1.1,0.9,34.3,-0.02,0,0
41386,1,34.92,10.37,0,0,41,1.0362576,-86.363146,161,1,1.1,0.9,34.45,0.07,0,0
41387,1,0,0,0,0,41,1.0364721,-86.342819,161,1,1.1,0.9,34.44,0.07,0,0
41388,1,0,0,0,-25,41,1.0410014,-86.740971,500,1,1.1,0.9,34.35,0.04,0,0
41389,1,54.31,3.09,0,0,41,1.0398816,-87.366278,161,1,1.1,0.9,34.38,0.04,0,0
41390,1,0,0,0,0,41,1.0415469,-86.691237,500,1,1.1,0.9,34.34,0.03,0,0
41391,1,0,0,0,0,41,1.0395208,-87.529465,161,1,1.1,0.9,34.42,0.04,0,0
41392,1,54.31,2.82,0,0,41,1.0393513,-87.562194,161,1,1.1,0.9,34.43,0.04,0,0
41393,1,0.65,0.14,0,0,41,1.0383998,-87.627261,161,1,1.1,0.9,34.35,0.04,0,0
41394,1,44.75,1.78,0,0,41,1.0382655,-87.654266,161,1,1.1,0.9,34.36,0.04,0,0
41395,1,44.75,3.84,0,0,41,1.041068,-88.182819,161,1,1.1,0.9,34.49,0.04,0,0
41396,1,53,12.95,0,0,41,1.0395905,-91.430618,161,1,1.1,0.9,34.61,0.05,0,0
41397,1,0,0,0,0,41,1.0393554,-89.438829,161,1,1.1,0.9,34.55,0.03,0,0
41398,1,36.25,11.21,0,0,41,1.0391585,-89.459361,161,1,1.1,0.9,34.56,0.03,0,0
41399,1,41.41,3.11,0,0,41,1.0367889,-90.885488,161,1,1.1,0.9,34.75,0.03,0,0
41400,1,0,0,0,0,41,1.0369095,-90.863539,161,1,1.1,0.9,34.74,0.03,0,0
41401,1,0,0,0,0,41,1.0432225,-87.262157,161,1,1.1,0.9,34.32,0,0,0
41402,1,7.57,1.9,0,0,41,1.0431869,-87.266358,161,1,1.1,0.9,34.32,0,0,0
41403,1,34.71,12.46,0,0,41,1.0342036,-91.614199,161,1,1.1,0.9,34.84,0.05,0,0
41404,1,13.68,1.64,0,0,41,1.0324409,-95.230957,161,1,1.1,0.9,35.13,0.07,0,0
41405,1,9.89,3.67,0,0,41,1.0443914,-87.197705,161,1,1.1,0.9,34.32,-0,0,0
41406,1,34.02,6.32,0,0,41,1.0406787,-90.211135,161,1,1.1,0.9,34.61,0.02,0,0
41407,1,22.98,0.82,0,0,41,1.0399617,-88.847351,161,1,1.1,0.9,34.49,0.04,0,0
41408,1,0,0,0,0,41,1.0400216,-88.833492,161,1,1.1,0.9,34.49,0.04,0,0
41409,1,0,0,0,-630,41,1.0390278,-87.349463,500,1,1.1,0.9,34.38,0.05,0,0
41410,1,0,0,0,0,41,1.0383383,-88.150817,161,1,1.1,0.9,34.38,0.05,0,0
41411,1,67.91,11.47,0,0,41,1.0387677,-87.388312,500,1,1.1,0.9,34.39,0.05,0,0
41412,1,67.91,15.96,0,0,41,1.0376687,-87.955284,161,1,1.1,0.9,34.38,0.05,0,0
41413,1,34.37,9.28,0,0,41,1.0384058,-87.025646,161,1,1.1,0.9,34.27,0.04,0,0
41414,1,0,0,0,0,41,1.0335342,-94.192072,161,1,1.1,0.9,34.96,0.08,0,0
41415,1,12.72,4.98,0,0,41,1.0334567,-94.198422,161,1,1.1,0.9,34.97,0.08,0,0
41416,1,15.06,2.95,0,0,41,1.0398625,-88.074335,161,1,1.1,0.9,34.48,0.04,0,0
41417,1,21.37,1.08,0,0,41,1.0361102,-92.514695,161,1,1.1,0.9,34.73,0.08,0,0
41418,1,0,0,0,0,41,1.0408606,-86.965741,500,1,1.1,0.9,34.4,0.06,0,0
41419,1,0,0,0,0,41,1.0418806,-87.375078,161,1,1.1,0.9,34.38,0.05,0,0
41420,1,47.45,8.98,0,0,41,1.0406449,-86.993537,500,1,1.1,0.9,34.41,0.06,0,0
41421,1,26.79,3.44,0,0,41,1.039096,-87.521677,161,1,1.1,0.9,34.44,0.04,0,0
41422,1,10.97,1.07,0,0,41,1.0337748,-93.854296,161,1,1.1,0.9,34.91,0.08,0,0
41423,1,0,0,0,0,41,1.03298,-94.646624,161,1,1.1,0.9,35.03,0.08,0,0
41424,1,16.3,7.01,0,0,41,1.032865,-94.655644,161,1,1.1,0.9,35.03,0.08,0,0
41425,1,11.18,2.04,0,0,41,1.0417485,-87.586912,161,1,1.1,0.9,34.41,0.01,0,0
41426,1,0,0,0,0,41,1.0336117,-94.404441,161,1,1.1,0.9,34.95,0.07,0,0
41427,1,13.6,2.22,0,0,41,1.033554,-94.411845,161,1,1.1,0.9,34.95,0.07,0,0
41428,1,34.7,7.12,0,0,41,1.0364003,-95.024961,161,1,1.1,0.9,35.06,0.01,0,0
41429,1,0,0,0,0,41,1.0365602,-95.006257,161,1,1.1,0.9,35.05,0.01,0,0
41430,1,29.31,7.02,0,0,41,1.0387901,-94.494481,161,1,1.1,0.9,34.98,0.04,0,0
41431,1,33.18,7.66,0,0,41,1.0368914,-95.072969,161,1,1.1,0.9,35.04,0.04,0,0
41432,1,0,0,0,0,41,1.0410518,-91.563653,500,1,1.1,0.9,34.82,0.03,0,0
41433,1,0,0,0,0,41,1.0388617,-93.726336,161,1,1.1,0.9,34.82,0.04,0,0
41434,1,44.6,11.22,0,0,41,1.0408359,-91.586931,500,1,1.1,0.9,34.83,0.03,0,0
41435,1,0,0,0,0,41,1.0438099,-91.244137,500,1,1.1,0.9,34.74,0,0,0
41436,1,42.47,17.59,0,0,41,1.0344865,-94.794469,161,1,1.1,0.9,35,0.06,0,0
41437,1,0,0,0,0,41,1.0289002,-94.700414,161,1,1.1,0.9,35.01,0.07,0,0
41438,1,65.83,23.45,0,0,41,1.0285291,-94.735639,161,1,1.1,0.9,35.01,0.07,0,0
41439,1,0,0,0,-102.5,41,1.0382403,-91.602021,500,1,1.1,0.9,34.77,0.03,0,0
41440,1,0,0,0,0,41,1.0361424,-94.280938,161,1,1.1,0.9,34.89,0.06,0,0
41441,1,65.83,15,0,0,41,1.0378942,-91.640408,500,1,1.1,0.9,34.79,0.03,0,0
41442,1,53.91,5.13,0,0,41,1.0352052,-94.198073,161,1,1.1,0.9,34.91,0.07,0,0
41443,1,45.02,10.17,0,0,41,1.0354369,-94.398737,161,1,1.1,0.9,34.92,0.06,0,0
41444,1,0,0,0,0,41,1.035658,-94.374493,161,1,1.1,0.9,34.91,0.06,0,0
41445,1,43.18,6.09,0,0,41,1.0347307,-94.701089,161,1,1.1,0.9,34.98,0.06,0,0
41446,1,77.3,4.23,0,0,41,1.0342645,-94.049832,161,1,1.1,0.9,34.86,0.09,0,0
41447,1,54.26,14.89,0,0,41,1.0349387,-94.382462,161,1,1.1,0.9,34.92,0.07,0,0
41448,1,0,0,0,0,41,1.0261122,-94.32203,161,1,1.1,0.9,35.01,0.14,0,0
41449,1,0,0,0,0,41,1.0388765,-94.805485,100,1,1.1,0.9,35.05,0.03,0,0
41450,1,14.87,6.95,0,0,41,1.0260125,-94.329488,161,1,1.1,0.9,35.01,0.14,0,0
41451,1,0,0,0,0,41,1.044558,-76.106483,161,1,1.1,0.9,33.25,0.04,0,0
41452,1,16.48,4.44,0,0,41,1.0444682,-76.115179,161,1,1.1,0.9,33.25,0.04,0,0
41453,1,0,0,0,0,41,1.0446439,-76.097591,161,1,1.1,0.9,33.25,0.04,0,0
41454,1,33.87,7.81,0,0,41,1.0461193,-75.404131,161,1,1.1,0.9,33.18,0.05,0,0
41455,1,0,0,0,0,41,1.0471395,-74.347993,500,1,1.1,0.9,33.15,0.04,0,0
41456,1,0,0,0,0,41,1.0476812,-75.247274,161,1,1.1,0.9,33.15,0.04,0,0
41457,1,33.28,4.02,0,0,41,1.0477432,-74.302158,500,1,1.1,0.9,33.14,0.04,0,0
41458,1,3.24,0.89,0,0,41,1.0471219,-74.349886,500,1,1.1,0.9,33.15,0.04,0,0
41459,1,6.92,0.76,0,0,41,1.0447644,-78.319388,161,1,1.1,0.9,33.46,0.04,0,0
41460,1,0,0,0,0,41,1.0418755,-75.992118,161,1,1.1,0.9,33.23,0.06,0,0
41461,1,18.24,2.28,0,0,41,1.0418082,-76.002525,161,1,1.1,0.9,33.24,0.06,0,0
41462,1,33.9,2.32,0,0,41,1.0436435,-75.557197,161,1,1.1,0.9,33.25,0.05,0,0
41463,1,0,0,0,0,41,1.0437654,-75.537756,161,1,1.1,0.9,33.25,0.05,0,0
41464,1,0,0,0,0,41,1.0498115,-74.370347,500,1,1.1,0.9,33.14,0.03,0,0
41465,1,0,0,0,0,41,1.0476434,-74.864948,161,1,1.1,0.9,33.14,0.03,0,0
41466,1,37.1,9.66,0,0,41,1.0496354,-74.388537,500,1,1.1,0.9,33.15,0.03,0,0
41467,1,0,0,0,0,41,1.0435728,-75.165746,161,1,1.1,0.9,33.24,0.06,0,0
41468,1,35.87,9.96,0,0,41,1.0433705,-75.186486,161,1,1.1,0.9,33.25,0.06,0,0
41469,1,0,0,0,0,41,1.0437723,-75.146407,161,1,1.1,0.9,33.23,0.06,0,0
41470,1,0,0,0,0,41,1.0435728,-75.165746,161,1,1.1,0.9,33.24,0.06,0,0
41471,1,5.05,1.36,0,0,41,1.0439966,-76.664374,161,1,1.1,0.9,33.36,0.05,0,0
41472,1,0,0,0,-8,41,1.0463671,-74.700012,161,1,1.1,0.9,33.19,0.04,0,0
41473,1,12.66,3.73,0,0,41,1.0462977,-74.706176,161,1,1.1,0.9,33.19,0.04,0,0
41474,1,10.56,3.69,0,0,41,1.043125,-75.645567,161,1,1.1,0.9,33.25,0.05,0,0
41475,1,0,0,0,0,41,1.0437453,-76.449529,161,1,1.1,0.9,33.26,0.06,0,0
41476,1,19.45,11.06,0,0,41,1.0435896,-76.458958,161,1,1.1,0.9,33.26,0.06,0,0
41477,1,9.23,2.61,0,0,41,1.0438085,-77.647939,161,1,1.1,0.9,33.43,0.04,0,0
41478,1,26.53,5.55,0,7.5,41,1.0417349,-76.040226,161,1,1.1,0.9,33.56,0.03,0,0
41479,1,45.23,3.49,0,0,41,1.0424008,-75.976072,161,1,1.1,0.9,33.25,0.06,0,0
41480,1,0,0,0,0,41,1.0425351,-75.947914,161,1,1.1,0.9,33.24,0.05,0,0
41481,1,21.91,5.84,0,0,41,1.0439849,-77.718958,161,1,1.1,0.9,33.41,0.05,0,0
41482,1,12.72,5.02,0,0,41,1.040858,-76.167551,161,1,1.1,0.9,33.59,0.04,0,0
41483,1,40.88,9.39,0,0,41,1.0442156,-76.55003,161,1,1.1,0.9,33.27,0.05,0,0
41484,1,9.17,1.83,0,0,41,1.0433599,-76.047341,161,1,1.1,0.9,33.26,0.05,0,0
41485,1,0,0,0,-10,41,1.0396976,-75.829106,161,1,1.1,0.9,33.31,0.1,0,0
41486,1,4.22,0.21,0,0,41,1.0396863,-75.831595,161,1,1.1,0.9,33.31,0.1,0,0
41487,1,1.69,0.53,0,0,41,1.0396874,-75.830035,161,1,1.1,0.9,33.31,0.1,0,0
41488,1,4.9,2.27,0,0,41,1.045126,-75.94936,161,1,1.1,0.9,33.21,0.04,0,0
41489,1,0,0,0,0,41,1.0451942,-75.944421,161,1,1.1,0.9,33.2,0.04,0,0
41490,1,0,0,0,0,41,1.0438037,-77.68773,161,1,1.1,0.9,33.44,0.04,0,0
41491,1,3.47,0.98,0,0,41,1.0437846,-77.689763,161,1,1.1,0.9,33.44,0.04,0,0
