MODEL,STARTUP,SHUTDOWN,NCOST,C2,C1,C0
2,0,0,3,0.004,37.313,236.04
2,0,0,3,0.004,34.446,236.04
2,0,0,3,0.002,27.345,898
2,0,0,3,0.002,26.022,898
2,0,0,3,0.002,26.488,898
2,0,0,3,0.002,25.278,728.75
2,0,0,3,0.002,26.351,728.75
2,0,0,3,0.002,23.225,728.75
2,0,0,3,0.002,22.469,728.75
2,0,0,3,0.002,24.749,728.75
2,0,0,3,0.002,24.445,728.75
2,0,0,3,0.002,25.472,651.6
2,0,0,3,0.002,27.375,651.6
2,0,0,3,0.002,25.797,610.2
2,0,0,3,0.002,25.764,610.2
2,0,0,3,0.002,26.952,610.2
2,0,0,3,0.002,24.827,610.2
2,0,0,3,0.002,21.893,610.2
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.003,31.084,236.07
2,0,0,3,0.003,32.479,236.07
2,0,0,3,0.003,31.426,236.07
2,0,0,3,0.003,29.791,236.07
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.002,26.423,602.4
2,0,0,3,0.002,21.792,602.4
2,0,0,3,0.002,25.592,602.4
2,0,0,3,0.002,25.929,602.4
